Training began at: 2018-01-01
Training completed at: 
A2C algorithm
Number of Products 4
State Setting: INVENTORY
Reward function: VALUE_ADD
Planning Time Horizon = 7
Random seed: 
==============================================================================
Episode Results: 
total_reward	on_time	late	not_shipped	
30788.240477	0.542234	0.446866	0.010899	
121369.352148	0.604905	0.389646	0.005450	
-36717.152741	0.542234	0.449591	0.008174	
173728.015902	0.577657	0.416894	0.005450	
85771.043058	0.651226	0.337875	0.010899	
91061.039592	0.632153	0.335150	0.032698	
290650.026563	0.841962	0.158038	0.000000	
140778.775943	0.648501	0.337875	0.013624	
161417.885040	0.547684	0.441417	0.010899	
20279.451169	0.542234	0.457766	0.000000	
-823752.801740	0.528610	0.119891	0.351499	
-872250.250535	0.544959	0.100817	0.354223	
-1055481.824479	0.523161	0.087193	0.389646	
-654781.187625	0.534060	0.147139	0.318801	
-1199864.778873	0.509537	0.076294	0.414169	
-838866.188009	0.583106	0.079019	0.337875	
-1211420.148314	0.501362	0.062670	0.435967	
-938235.954032	0.539510	0.081744	0.378747	
-1057886.031046	0.547684	0.054496	0.397820	
-782331.119505	0.591281	0.079019	0.329700	
-1189750.615193	0.501362	0.079019	0.419619	
-1054590.728204	0.542234	0.081744	0.376022	
-1259046.369888	0.528610	0.043597	0.427793	
-1216674.408518	0.504087	0.051771	0.444142	
-1039799.142416	0.550409	0.076294	0.373297	
-889798.449891	0.588556	0.059946	0.351499	
-1168272.385519	0.514986	0.070845	0.414169	
-1028447.095917	0.547684	0.073569	0.378747	
-1381080.648288	0.487738	0.049046	0.463215	
-1283945.686763	0.476839	0.070845	0.452316	
-870127.038088	0.547684	0.095368	0.356948	
-1196237.653386	0.501362	0.079019	0.419619	
-804645.063861	0.580381	0.087193	0.332425	
-1227951.137910	0.534060	0.027248	0.438692	
-1123981.968955	0.547684	0.040872	0.411444	
-1059218.936697	0.574932	0.029973	0.395095	
-679697.274497	0.580381	0.108992	0.310627	
-1221837.639473	0.558583	0.035422	0.405995	
-930266.915418	0.583106	0.046322	0.370572	
-892898.854086	0.550409	0.098093	0.351499	
-1008828.387379	0.495913	0.100817	0.403270	
-853399.160017	0.632153	0.040872	0.326975	
-1132332.334898	0.564033	0.049046	0.386921	
-931918.594309	0.553134	0.084469	0.362398	
-702667.924532	0.596730	0.092643	0.310627	
-1306184.786756	0.504087	0.046322	0.449591	
-1169148.599311	0.460490	0.108992	0.430518	
-1252121.080400	0.495913	0.062670	0.441417	
-804766.153280	0.591281	0.081744	0.326975	
-668075.194577	0.599455	0.108992	0.291553	
-1062526.332282	0.547684	0.070845	0.381471	
-826266.897746	0.561308	0.106267	0.332425	
-932400.766658	0.542234	0.089918	0.367847	
-622939.934357	0.604905	0.106267	0.288828	
-927022.675687	0.547684	0.084469	0.367847	
-666383.583780	0.599455	0.089918	0.310627	
-1076550.995203	0.531335	0.068120	0.400545	
-1430893.610495	0.490463	0.051771	0.457766	
-1425232.295924	0.501362	0.035422	0.463215	
-991437.415548	0.564033	0.059946	0.376022	
-973680.069094	0.572207	0.054496	0.373297	
-1327338.255015	0.490463	0.065395	0.444142	
-1136340.582906	0.544959	0.054496	0.400545	
-762997.038465	0.558583	0.111717	0.329700	
-1177071.909754	0.528610	0.059946	0.411444	
-579762.469904	0.550409	0.144414	0.305177	
-1262753.721443	0.523161	0.046322	0.430518	
-860469.751208	0.547684	0.089918	0.362398	
-941702.561931	0.588556	0.059946	0.351499	
-763655.863444	0.594005	0.092643	0.313351	
-995303.371645	0.588556	0.051771	0.359673	
-1127976.382361	0.495913	0.095368	0.408719	
-931926.099330	0.555858	0.070845	0.373297	
-1331323.753223	0.520436	0.032698	0.446866	
-1349924.255256	0.509537	0.046322	0.444142	
-985738.312898	0.531335	0.092643	0.376022	
-1271610.736887	0.490463	0.068120	0.441417	
-866518.921667	0.569482	0.081744	0.348774	
-791230.556073	0.602180	0.062670	0.335150	
-963195.532742	0.547684	0.079019	0.373297	
-1282069.617459	0.504087	0.046322	0.449591	
-1198854.727028	0.534060	0.051771	0.414169	
-1011458.458420	0.561308	0.068120	0.370572	
-1153296.356661	0.525886	0.068120	0.405995	
-1055898.042307	0.555858	0.057221	0.386921	
-863502.670266	0.585831	0.076294	0.337875	
-840205.927452	0.604905	0.065395	0.329700	
-702349.392743	0.564033	0.117166	0.318801	
-1036706.436915	0.544959	0.065395	0.389646	
-970467.789855	0.555858	0.079019	0.365123	
-931083.392169	0.566757	0.081744	0.351499	
-853437.598737	0.564033	0.108992	0.326975	
-820834.747228	0.572207	0.087193	0.340599	
-978166.526846	0.594005	0.029973	0.376022	
-798762.764481	0.615804	0.049046	0.335150	
-1102139.479012	0.520436	0.079019	0.400545	
-1100276.944653	0.534060	0.059946	0.405995	
-1155475.787559	0.536785	0.059946	0.403270	
-1187002.630109	0.539510	0.057221	0.403270	
-828286.447150	0.566757	0.087193	0.346049	
-773863.140320	0.583106	0.108992	0.307902	
-1123071.170899	0.490463	0.087193	0.422343	
-1298170.476817	0.520436	0.040872	0.438692	
-837479.358468	0.564033	0.089918	0.346049	
-1115711.623264	0.487738	0.100817	0.411444	
-1103465.626138	0.550409	0.065395	0.384196	
-823022.691589	0.550409	0.089918	0.359673	
-817596.949476	0.561308	0.092643	0.346049	
-1133474.251606	0.517711	0.092643	0.389646	
-1095835.814781	0.539510	0.051771	0.408719	
-1050075.988260	0.536785	0.068120	0.395095	
-857914.675552	0.542234	0.092643	0.365123	
-1233111.297311	0.517711	0.046322	0.435967	
-1339261.805188	0.528610	0.032698	0.438692	
-701823.352717	0.539510	0.144414	0.316076	
-656536.548678	0.604905	0.081744	0.313351	
-738390.408661	0.585831	0.092643	0.321526	
-1320972.759080	0.504087	0.065395	0.430518	
-1206434.205647	0.520436	0.049046	0.430518	
-1160100.544206	0.523161	0.051771	0.425068	
-1095874.929660	0.542234	0.065395	0.392371	
-1309970.031052	0.482289	0.065395	0.452316	
-1208296.357158	0.493188	0.084469	0.422343	
-980103.530079	0.504087	0.130790	0.365123	
-1409636.132082	0.476839	0.062670	0.460490	
-1224335.473043	0.514986	0.073569	0.411444	
-1080542.066308	0.542234	0.062670	0.395095	
-1522322.704186	0.468665	0.035422	0.495913	
-1290306.091257	0.485014	0.084469	0.430518	
-1222094.117938	0.531335	0.038147	0.430518	
-1075445.401927	0.523161	0.070845	0.405995	
-1091694.454433	0.599455	0.021798	0.378747	
-1435005.074026	0.504087	0.027248	0.468665	
-1165685.830127	0.514986	0.062670	0.422343	
-952893.018619	0.531335	0.095368	0.373297	
-1007101.916524	0.566757	0.062670	0.370572	
-1164273.494591	0.501362	0.070845	0.427793	
-623544.065790	0.623978	0.084469	0.291553	
-1273005.083977	0.506812	0.062670	0.430518	
-828166.038532	0.569482	0.108992	0.321526	
-657152.111925	0.574932	0.125341	0.299728	
-1216833.815383	0.514986	0.073569	0.411444	
-1292562.716530	0.525886	0.038147	0.435967	
-1030633.680989	0.547684	0.076294	0.376022	
-1106005.672630	0.528610	0.068120	0.403270	
-797807.559579	0.596730	0.073569	0.329700	
-823730.296104	0.594005	0.070845	0.335150	
-1098651.128940	0.542234	0.043597	0.414169	
-1130084.761426	0.520436	0.068120	0.411444	
-1159625.340193	0.525886	0.059946	0.414169	
-960124.453118	0.572207	0.051771	0.376022	
-601778.800809	0.602180	0.130790	0.267030	
-923160.812759	0.569482	0.073569	0.356948	
-1165861.076063	0.528610	0.062670	0.408719	
-777215.804341	0.574932	0.087193	0.337875	
-882301.580364	0.544959	0.089918	0.365123	
-1217020.970478	0.531335	0.049046	0.419619	
-973907.070535	0.542234	0.095368	0.362398	
-787325.594807	0.564033	0.106267	0.329700	
-1362574.570996	0.506812	0.029973	0.463215	
-650425.539965	0.553134	0.149864	0.297003	
-1294704.540421	0.487738	0.070845	0.441417	
-1266608.857350	0.525886	0.027248	0.446866	
-674670.647462	0.528610	0.160763	0.310627	
-1244669.783025	0.514986	0.051771	0.433243	
-810847.462240	0.615804	0.049046	0.335150	
-1090894.088693	0.544959	0.054496	0.400545	
-900997.788150	0.555858	0.081744	0.362398	
-963861.876079	0.536785	0.108992	0.354223	
-978620.841129	0.555858	0.076294	0.367847	
-1170695.429388	0.501362	0.095368	0.403270	
-1286620.091208	0.506812	0.040872	0.452316	
-822170.403341	0.577657	0.084469	0.337875	
-1327810.161243	0.544959	0.027248	0.427793	
-955709.977363	0.547684	0.070845	0.381471	
-858929.902920	0.580381	0.073569	0.346049	
-841270.996761	0.544959	0.108992	0.346049	
-566347.900566	0.621253	0.092643	0.286104	
-912159.016333	0.572207	0.081744	0.346049	
-1123109.299223	0.504087	0.079019	0.416894	
-797199.657964	0.561308	0.095368	0.343324	
-990555.425992	0.555858	0.076294	0.367847	
-1096403.499151	0.555858	0.051771	0.392371	
-1077038.165360	0.528610	0.065395	0.405995	
-1068436.043582	0.585831	0.046322	0.367847	
-1260953.143825	0.517711	0.035422	0.446866	
-1180980.762919	0.544959	0.046322	0.408719	
-1048188.703204	0.517711	0.092643	0.389646	
-828350.828360	0.572207	0.073569	0.354223	
-897386.589712	0.547684	0.098093	0.354223	
-678568.151550	0.580381	0.117166	0.302452	
-1004355.286544	0.536785	0.079019	0.384196	
-1002194.604783	0.555858	0.073569	0.370572	
-848290.827376	0.602180	0.068120	0.329700	
-833713.856749	0.561308	0.087193	0.351499	
-1328297.012194	0.542234	0.035422	0.422343	
-1034781.028085	0.580381	0.035422	0.384196	
-626634.577349	0.602180	0.103542	0.294278	
-1029940.985579	0.566757	0.051771	0.381471	
-1014500.498059	0.572207	0.068120	0.359673	
-685268.994753	0.577657	0.106267	0.316076	
-656201.224464	0.618529	0.081744	0.299728	
-1188602.464838	0.523161	0.065395	0.411444	
-1169920.211358	0.534060	0.054496	0.411444	
-1007392.904830	0.577657	0.038147	0.384196	
-1099715.049872	0.558583	0.038147	0.403270	
-767578.268525	0.534060	0.117166	0.348774	
-591805.507058	0.599455	0.103542	0.297003	
-874657.835880	0.569482	0.076294	0.354223	
-885904.822088	0.580381	0.062670	0.356948	
-975774.063038	0.517711	0.103542	0.378747	
-1272116.311192	0.512262	0.051771	0.435967	
-961855.485170	0.558583	0.081744	0.359673	
-767640.994127	0.550409	0.117166	0.332425	
-841234.748546	0.553134	0.103542	0.343324	
-927749.218959	0.558583	0.089918	0.351499	
-1097848.251858	0.482289	0.122616	0.395095	
-410258.145586	0.618529	0.130790	0.250681	
-950130.792834	0.553134	0.065395	0.381471	
-611999.525590	0.577657	0.111717	0.310627	
-859028.587318	0.574932	0.079019	0.346049	
-881950.606031	0.604905	0.049046	0.346049	
-1078485.822771	0.520436	0.062670	0.416894	
-771545.334205	0.547684	0.117166	0.335150	
-581302.267692	0.602180	0.125341	0.272480	
-1251174.377393	0.504087	0.059946	0.435967	
-821219.412478	0.583106	0.068120	0.348774	
-896007.105328	0.561308	0.084469	0.354223	
-1065232.046271	0.555858	0.046322	0.397820	
-983102.902011	0.539510	0.076294	0.384196	
-1204698.954390	0.525886	0.057221	0.416894	
-1216803.741362	0.544959	0.038147	0.416894	
-1018600.165647	0.550409	0.076294	0.373297	
-927609.016053	0.572207	0.068120	0.359673	
-1253839.617800	0.517711	0.046322	0.435967	
-1345010.939231	0.517711	0.038147	0.444142	
-989005.760298	0.534060	0.089918	0.376022	
-922722.187944	0.544959	0.079019	0.376022	
-727955.980177	0.591281	0.095368	0.313351	
