Training began at: 2018-01-01
Training completed at: 
A2C algorithm
Number of Products 4
State Setting: INVENTORY
Reward function: VALUE_ADD
Planning Time Horizon = 7
Random seed: 
==============================================================================
Episode Results: 
total_reward	on_time	late	not_shipped	
-8533.028880	0.571429	0.183673	0.244898	
-3449.572807	0.653061	0.142857	0.204082	
8054.875401	0.571429	0.183673	0.244898	
-8788.224094	0.489796	0.142857	0.367347	
19059.593327	0.795918	0.102041	0.102041	
21021.643688	0.653061	0.265306	0.081633	
-37223.237293	0.408163	0.040816	0.551020	
31384.026335	0.897959	0.081633	0.020408	
28006.493805	0.816327	0.142857	0.040816	
23030.242111	0.714286	0.224490	0.061224	
18222.772666	0.775510	0.122449	0.102041	
30257.765919	0.836735	0.122449	0.040816	
1129.178109	0.571429	0.265306	0.163265	
6050.447511	0.612245	0.081633	0.306122	
29964.975586	0.877551	0.081633	0.040816	
-6985.620293	0.551020	0.122449	0.326531	
-99591.380541	0.163265	0.000000	0.836735	
-40381.237762	0.367347	0.142857	0.489796	
4271.420617	0.591837	0.183673	0.224490	
-7772.536497	0.510204	0.102041	0.387755	
-4563.489814	0.510204	0.142857	0.346939	
-91263.572297	0.204082	0.061224	0.734694	
13571.657092	0.714286	0.061224	0.224490	
-74094.156633	0.224490	0.061224	0.714286	
27081.272215	0.775510	0.163265	0.061224	
2569.856000	0.571429	0.163265	0.265306	
26913.951636	0.775510	0.142857	0.081633	
-31068.002199	0.387755	0.244898	0.367347	
-37271.099625	0.346939	0.040816	0.612245	
-82655.759089	0.244898	0.040816	0.714286	
21682.485773	0.653061	0.244898	0.102041	
-115816.736027	0.020408	0.040816	0.938776	
-89810.738726	0.204082	0.081633	0.714286	
785.953249	0.591837	0.163265	0.244898	
15813.716330	0.632653	0.204082	0.163265	
28235.941240	0.816327	0.163265	0.020408	
12450.261453	0.755102	0.122449	0.122449	
-21.480592	0.755102	0.081633	0.163265	
842.932142	0.551020	0.163265	0.285714	
-34680.510670	0.367347	0.122449	0.510204	
27184.325301	0.795918	0.163265	0.040816	
28110.487225	0.795918	0.163265	0.040816	
17795.768260	0.734694	0.081633	0.183673	
-65216.323787	0.163265	0.204082	0.632653	
4018.176997	0.489796	0.224490	0.285714	
26755.222948	0.755102	0.163265	0.081633	
16499.985912	0.571429	0.387755	0.040816	
-127842.822007	0.061224	0.000000	0.938776	
-49521.993827	0.265306	0.102041	0.632653	
-55973.015770	0.326531	0.081633	0.591837	
4764.367688	0.693878	0.102041	0.204082	
27030.766205	0.816327	0.122449	0.061224	
-35327.533430	0.387755	0.081633	0.530612	
13828.514729	0.632653	0.142857	0.224490	
-107869.253691	0.265306	0.000000	0.734694	
