Training began at: 2018-01-01
Training completed at: 
A2C algorithm
Number of Products 4
State Setting: INV_BALANCE_PRODUCTION
Reward function: OTD1
Planning Time Horizon = 7
Random seed: 
==============================================================================
Episode Results: 
total_reward	on_time	late	not_shipped	
0.228529	0.206926	0.557241	0.235833	
0.316870	0.278191	0.471380	0.250429	
0.236164	0.206926	0.565541	0.227533	
0.226667	0.204637	0.576131	0.219233	
0.011389	0.012879	0.709788	0.277333	
0.315082	0.292788	0.437035	0.270177	
0.321012	0.307384	0.438466	0.254150	
0.068797	0.085003	0.657985	0.257012	
0.238065	0.224671	0.536634	0.238695	
0.226018	0.210074	0.559531	0.230395	
0.232127	0.213223	0.522038	0.264740	
0.257729	0.230967	0.539496	0.229536	
0.238897	0.220664	0.498283	0.281053	
0.243863	0.227819	0.541500	0.230681	
0.304107	0.259015	0.468517	0.272467	
0.229598	0.205495	0.560389	0.234116	
0.150509	0.133085	0.615341	0.251574	
0.285475	0.260733	0.546651	0.192616	
0.316802	0.272467	0.503434	0.224098	
0.179206	0.159702	0.636234	0.204064	
0.148318	0.157985	0.609044	0.232971	
0.233251	0.208071	0.560389	0.231540	
0.297301	0.263595	0.475100	0.261305	
0.249947	0.225816	0.530338	0.243847	
0.299126	0.272467	0.468517	0.259015	
0.230429	0.208930	0.527476	0.263595	
0.220097	0.205781	0.532627	0.261591	
0.124654	0.103892	0.670864	0.225243	
0.048010	0.049227	0.680023	0.270750	
0.245413	0.224671	0.540927	0.234402	
0.238091	0.217230	0.541500	0.241271	
0.238225	0.210361	0.542645	0.246995	
0.054168	0.056955	0.733829	0.209216	
0.177358	0.164282	0.610475	0.225243	
0.226976	0.200630	0.532914	0.266457	
0.022852	0.024327	0.737836	0.237836	
0.139268	0.101603	0.686606	0.211792	
0.031038	0.035203	0.732398	0.232398	
0.201438	0.169720	0.559244	0.271036	
0.223049	0.200916	0.563824	0.235260	
0.174432	0.144247	0.619061	0.236691	
0.158625	0.159416	0.593017	0.247567	
0.116608	0.125930	0.635089	0.238981	
0.173034	0.149685	0.606468	0.243847	
0.292256	0.246709	0.521752	0.231540	
0.267560	0.248712	0.468517	0.282770	
0.243462	0.216085	0.501717	0.282198	
0.219262	0.187464	0.546079	0.266457	
0.126945	0.121923	0.628220	0.249857	
0.222614	0.202061	0.590727	0.207212	
0.334832	0.291357	0.433314	0.275329	
0.230103	0.199485	0.578993	0.221523	
0.119755	0.126216	0.616772	0.257012	
0.230877	0.205209	0.524900	0.269891	
0.259606	0.235547	0.564396	0.200057	
0.296224	0.272467	0.445621	0.281912	
0.067555	0.067544	0.702061	0.230395	
0.180160	0.174013	0.619347	0.206640	
0.211202	0.209216	0.551231	0.239554	
0.265101	0.256440	0.469376	0.274184	
0.241408	0.219233	0.489697	0.291070	
0.041057	0.054093	0.695192	0.250716	
0.173530	0.143961	0.630223	0.225816	
0.155032	0.153120	0.604179	0.242702	
0.204787	0.168861	0.580996	0.250143	
0.162668	0.145678	0.623927	0.230395	
0.213175	0.189468	0.554951	0.255581	
0.246400	0.229536	0.530910	0.239554	
0.164565	0.145106	0.644820	0.210074	
0.080884	0.099027	0.660275	0.240698	
0.304084	0.272753	0.468804	0.258443	
0.200338	0.171151	0.592444	0.236405	
0.259045	0.230681	0.520607	0.248712	
0.140523	0.150258	0.586720	0.263022	
0.149535	0.133371	0.623641	0.242988	
0.233597	0.217802	0.562393	0.219805	
0.123777	0.141099	0.629365	0.229536	
0.241756	0.225243	0.533772	0.240985	
0.223619	0.202347	0.550944	0.246709	
0.225726	0.185175	0.544076	0.270750	
0.211663	0.177733	0.587579	0.234688	
0.221590	0.202347	0.544934	0.252719	
0.223222	0.193188	0.578993	0.227819	
0.012988	0.015169	0.797939	0.186892	
0.090666	0.079279	0.676302	0.244419	
0.010531	0.014024	0.741271	0.244705	
0.077272	0.075272	0.657127	0.267602	
0.224715	0.200057	0.539496	0.260446	
0.028674	0.036348	0.740126	0.223526	
0.246492	0.222381	0.532341	0.245278	
0.023131	0.020034	0.741557	0.238409	
0.135878	0.117058	0.669720	0.213223	
0.230452	0.208357	0.520034	0.271608	
0.258943	0.234974	0.544934	0.220092	
0.078455	0.089868	0.672009	0.238122	
0.083851	0.080137	0.712650	0.207212	
0.174082	0.171151	0.631940	0.196909	
0.253161	0.228105	0.525758	0.246136	
0.221199	0.199771	0.539496	0.260733	
0.253225	0.233829	0.558100	0.208071	
0.189791	0.192616	0.543503	0.263881	
0.188683	0.155409	0.619920	0.224671	
0.192978	0.162564	0.585861	0.251574	
0.230738	0.202061	0.518317	0.279622	
0.109060	0.095592	0.653692	0.250716	
0.116748	0.108472	0.631368	0.260160	
0.224976	0.194906	0.507441	0.297653	
0.234316	0.212650	0.531483	0.255867	
0.275291	0.267602	0.504293	0.228105	
0.175718	0.158271	0.615913	0.225816	
0.067784	0.064682	0.728105	0.207212	
0.177700	0.172009	0.562965	0.265026	
0.037683	0.048369	0.738981	0.212650	
0.196241	0.178019	0.577848	0.244133	
0.209889	0.195192	0.575272	0.229536	
0.002372	0.003148	0.738981	0.257871	
0.234335	0.220378	0.528620	0.251002	
0.261318	0.248140	0.501145	0.250716	
0.083073	0.088151	0.651116	0.260733	
0.230527	0.203205	0.536920	0.259874	
0.249310	0.224385	0.546651	0.228964	
0.270783	0.239840	0.562679	0.197481	
0.218759	0.195764	0.523469	0.280767	
0.232014	0.208357	0.567258	0.224385	
0.167264	0.144247	0.632227	0.223526	
0.034513	0.037779	0.705209	0.257012	
0.282193	0.277905	0.512021	0.210074	
0.350842	0.337149	0.474528	0.188323	
0.267147	0.256153	0.471952	0.271895	
0.236850	0.220950	0.544648	0.234402	
0.285422	0.259874	0.515455	0.224671	
0.329726	0.315112	0.484259	0.200630	
0.212472	0.194047	0.567831	0.238122	
0.237026	0.214367	0.531483	0.254150	
0.102677	0.099599	0.655695	0.244705	
0.045098	0.056096	0.719233	0.224671	
0.251142	0.240698	0.528334	0.230967	
0.210868	0.186606	0.597310	0.216085	
0.194876	0.165713	0.585575	0.248712	
0.252683	0.230967	0.526617	0.242416	
0.211810	0.196337	0.563537	0.240126	
0.085150	0.075272	0.706068	0.218661	
0.222473	0.191471	0.550658	0.257871	
0.237093	0.210074	0.538924	0.251002	
0.230940	0.206354	0.566972	0.226674	
0.164162	0.141671	0.615913	0.242416	
0.230554	0.205781	0.529193	0.265026	
0.227313	0.202919	0.566113	0.230967	
0.122535	0.103034	0.648254	0.248712	
0.219489	0.195192	0.580424	0.224385	
0.242093	0.212936	0.551517	0.235547	
0.164213	0.129651	0.628506	0.241843	
0.251638	0.228964	0.538638	0.232398	
0.273370	0.259015	0.534631	0.206354	
0.267036	0.253005	0.515169	0.231826	
0.099797	0.081855	0.669433	0.248712	
0.224303	0.202347	0.497424	0.300229	
0.100838	0.096165	0.687750	0.216085	
0.157452	0.114196	0.638809	0.246995	
0.206016	0.176016	0.601030	0.222954	
0.159737	0.128792	0.622782	0.248426	
0.216872	0.183171	0.608758	0.208071	
0.132777	0.120206	0.632799	0.246995	
0.224909	0.197195	0.562393	0.240412	
0.227461	0.203492	0.540069	0.256440	
0.221809	0.188895	0.593017	0.218088	
0.240313	0.213509	0.562965	0.223526	
0.149728	0.128506	0.637092	0.234402	
0.211756	0.182313	0.583572	0.234116	
0.193145	0.181454	0.566113	0.252433	
0.221267	0.198340	0.568117	0.233543	
0.051491	0.062679	0.706068	0.231254	
0.247944	0.237836	0.478535	0.283629	
0.189885	0.165999	0.580424	0.253578	
0.214792	0.190040	0.568117	0.241843	
0.157447	0.121637	0.610761	0.267602	
0.209438	0.192330	0.581855	0.225816	
