Training began at: 2018-01-01
Training completed at: 
A2C algorithm
Number of Products 4
State Setting: INVENTORY
Reward function: OTD1
Planning Time Horizon = 7
Random seed: 
==============================================================================
Episode Results: 
total_reward	on_time	late	not_shipped	
0.321429	0.666667	0.222222	0.111111	
0.404762	0.700000	0.200000	0.100000	
0.357143	0.500000	0.400000	0.100000	
0.285714	0.500000	0.400000	0.100000	
0.464286	0.583333	0.166667	0.250000	
0.333333	0.571429	0.285714	0.142857	
0.071429	0.222222	0.111111	0.666667	
0.202381	0.333333	0.333333	0.333333	
0.214286	0.333333	0.500000	0.166667	
0.142857	0.375000	0.375000	0.250000	
0.476190	0.769231	0.076923	0.153846	
0.142857	0.363636	0.000000	0.636364	
0.142857	0.250000	0.333333	0.416667	
0.214286	0.363636	0.545455	0.090909	
0.035714	0.142857	0.142857	0.714286	
0.428571	0.562500	0.187500	0.250000	
0.464286	0.615385	0.076923	0.307692	
0.000000	0.000000	0.500000	0.500000	
0.571429	0.714286	0.214286	0.071429	
0.285714	0.384615	0.538462	0.076923	
0.357143	0.545455	0.090909	0.363636	
0.285714	0.533333	0.400000	0.066667	
0.333333	0.692308	0.230769	0.076923	
0.250000	0.555556	0.444444	0.000000	
0.071429	0.200000	0.100000	0.700000	
0.285714	0.500000	0.400000	0.100000	
0.285714	0.461538	0.153846	0.384615	
0.285714	0.400000	0.600000	0.000000	
0.392857	0.692308	0.230769	0.076923	
0.178571	0.571429	0.142857	0.285714	
0.214286	0.454545	0.454545	0.090909	
0.428571	0.818182	0.090909	0.090909	
0.285714	0.875000	0.000000	0.125000	
0.333333	0.615385	0.076923	0.307692	
0.392857	0.571429	0.428571	0.000000	
0.428571	0.727273	0.181818	0.090909	
0.250000	0.615385	0.153846	0.230769	
0.357143	0.571429	0.357143	0.071429	
0.166667	0.416667	0.500000	0.083333	
0.428571	0.700000	0.100000	0.200000	
0.214286	0.307692	0.230769	0.461538	
0.357143	0.583333	0.333333	0.083333	
0.357143	0.666667	0.250000	0.083333	
0.261905	0.700000	0.100000	0.200000	
0.428571	0.818182	0.181818	0.000000	
0.142857	0.222222	0.444444	0.333333	
0.214286	0.300000	0.400000	0.300000	
0.083333	0.333333	0.000000	0.666667	
0.285714	0.571429	0.285714	0.142857	
0.428571	0.727273	0.181818	0.090909	
0.214286	0.428571	0.285714	0.285714	
0.392857	0.846154	0.153846	0.000000	
0.357143	0.800000	0.200000	0.000000	
0.571429	0.500000	0.222222	0.277778	
0.214286	0.500000	0.250000	0.250000	
0.428571	0.615385	0.384615	0.000000	
0.440476	0.562500	0.187500	0.250000	
0.107143	0.285714	0.571429	0.142857	
0.119048	0.250000	0.333333	0.416667	
0.500000	0.800000	0.200000	0.000000	
0.357143	0.800000	0.200000	0.000000	
0.214286	0.384615	0.230769	0.384615	
0.392857	0.500000	0.214286	0.285714	
0.285714	0.363636	0.272727	0.363636	
0.214286	0.666667	0.000000	0.333333	
0.178571	0.625000	0.250000	0.125000	
0.142857	0.416667	0.583333	0.000000	
0.071429	0.090909	0.454545	0.454545	
0.357143	0.555556	0.333333	0.111111	
0.428571	0.785714	0.214286	0.000000	
0.285714	0.636364	0.363636	0.000000	
0.357143	1.000000	0.000000	0.000000	
0.464286	0.470588	0.411765	0.117647	
0.428571	0.666667	0.166667	0.166667	
0.178571	0.250000	0.083333	0.666667	
0.357143	0.583333	0.250000	0.166667	
0.464286	0.500000	0.437500	0.062500	
0.214286	0.333333	0.222222	0.444444	
0.285714	0.666667	0.000000	0.333333	
0.357143	0.777778	0.222222	0.000000	
0.214286	0.307692	0.307692	0.384615	
0.321429	0.615385	0.307692	0.076923	
0.214286	0.333333	0.222222	0.444444	
0.357143	0.583333	0.250000	0.166667	
0.250000	0.333333	0.583333	0.083333	
0.380952	0.777778	0.111111	0.111111	
0.571429	0.666667	0.333333	0.000000	
0.261905	0.461538	0.000000	0.538462	
0.285714	0.500000	0.375000	0.125000	
0.392857	0.642857	0.214286	0.142857	
0.035714	0.100000	0.100000	0.800000	
0.285714	0.875000	0.000000	0.125000	
0.297619	0.461538	0.230769	0.307692	
0.428571	0.888889	0.000000	0.111111	
0.428571	0.727273	0.181818	0.090909	
0.214286	0.300000	0.400000	0.300000	
0.190476	0.400000	0.400000	0.200000	
0.357143	0.727273	0.181818	0.090909	
0.357143	0.777778	0.222222	0.000000	
0.214286	0.285714	0.285714	0.428571	
0.500000	0.769231	0.076923	0.153846	
0.035714	0.076923	0.076923	0.846154	
0.142857	0.333333	0.555556	0.111111	
0.214286	0.555556	0.222222	0.222222	
0.130952	0.250000	0.083333	0.666667	
0.321429	0.666667	0.333333	0.000000	
0.071429	0.153846	0.076923	0.769231	
0.464286	0.571429	0.214286	0.214286	
0.321429	0.666667	0.222222	0.111111	
0.464286	0.777778	0.111111	0.111111	
0.428571	0.588235	0.176471	0.235294	
0.500000	0.818182	0.181818	0.000000	
0.107143	0.285714	0.285714	0.428571	
0.357143	0.500000	0.333333	0.166667	
0.321429	0.666667	0.083333	0.250000	
0.428571	0.727273	0.272727	0.000000	
